Date,Open,High,Low,Close,Adj Close,Volume
05-12-2014,37900,38623.05078,37719.05078,38051.89844,37490.19922,21190
08-12-2014,38150,38640,37400,37831.64844,37273.20703,19849
09-12-2014,37879.89844,38180,36418,37073.25,36526.00391,23160
10-12-2014,37070,37568,36798.25,37224.19922,36674.72266,13632
11-12-2014,37453,38024.94922,36535.05078,37674.80078,37118.67578,21434
12-12-2014,37900,38176,37399.94922,37747.39844,37190.19141,12657
15-12-2014,37400,38062.69922,37369.89844,37880.14844,37320.98047,11312
16-12-2014,37514,37899,37025,37210.94922,36661.67188,12109
17-12-2014,37000.10156,37300,34565.10156,35561.25,35036.32031,27540
18-12-2014,35940,37351,35653.44922,37146.19922,36597.86719,21610
19-12-2014,37599,38314,36700,37871.14844,37312.12109,18894
22-12-2014,38005,38196.94922,37223.94922,37472.64844,36919.50391,12180
23-12-2014,37540,37698,36820.19922,36935.64844,36390.43359,11739
24-12-2014,36999,37250,35786,36186.44922,35652.29688,27999
26-12-2014,36499,37271.35156,36210,36442.94922,35905.00391,7358
29-12-2014,36719.89844,38490,36501,38414.44922,37847.39844,30912
30-12-2014,38411,38650,37800,37923.80078,37364.00391,16378
31-12-2014,37923.80078,38455.10156,37531.89844,37918.55078,37358.82422,14571
01-01-2015,37950,38320,37848.35156,37981.35156,37420.69141,9595
02-01-2015,38150,38400,37981,38192.25,37628.47266,11099
05-01-2015,38299,39390,38000,38477.30078,37909.33594,38178
06-01-2015,38350,38350,37350,37460,36907.03906,15734
07-01-2015,37499,37724.94922,37011,37381.05078,36829.25,10795
08-01-2015,37790,38200,37712.55078,38076.5,37514.44531,13462
09-01-2015,38400,38489.5,37500,37707.25,37150.64844,11069
12-01-2015,37799,38300,37611,38094.44922,37532.10938,11590
13-01-2015,38150,38400,38002.35156,38170.10156,37606.66406,9242
14-01-2015,38180,38388,37925.85156,38235.35156,37670.95313,8681
15-01-2015,38460.35156,38798,38011.14844,38321.39844,37755.73047,11451
16-01-2015,38400,39874.05078,38140,39161.75,38583.67188,24081
19-01-2015,38925,39950,38925,39496.10156,38913.09766,17565
20-01-2015,39700,39980,39400.10156,39513.19922,38929.9375,15524
21-01-2015,39540,39679.94922,38800.05078,38902.64844,38328.39063,8900
22-01-2015,38999,39485.55078,38959,39146.55078,38568.69531,10228
23-01-2015,39550,39599,38420,38728.14844,38156.47266,10573
27-01-2015,39005,40250,38801.44922,39944.60156,39354.96875,20521
28-01-2015,40049,40307,39501.5,39729.55078,39143.08203,9457
29-01-2015,39900,40100,39599,39901.5,39312.5,8400
30-01-2015,40000,40290,39651,40036.89844,39445.89844,7726
02-02-2015,40000,40480,39900.05078,40218.25,39624.57422,7555
03-02-2015,40397,41150,40253.55078,40623.39844,40023.73828,16966
04-02-2015,40674,40850,39700,40056.30078,39507.80469,8193
05-02-2015,40150,40268,39650,39729.10156,39185.08203,4235
06-02-2015,39850,39974,38500,38837.39844,38305.60547,7886
09-02-2015,38849.89844,38849.89844,37111,37290.10156,36779.48828,9430
10-02-2015,37496,38299,35520,36648.94922,36147.125,17124
11-02-2015,37199,38048,37000,37877.25,37358.59766,15305
12-02-2015,38290,41664.94922,38000,40755.25,40197.1875,59601
13-02-2015,41540,41782,40250.10156,40585.5,40029.75391,26119
16-02-2015,40750,41470,40566,40994.64844,40433.30469,15540
18-02-2015,41199,41700,40670.35156,41445.94922,40878.4375,10466
19-02-2015,41687,41687,40330,41119,40555.94922,9764
20-02-2015,41349,41349,40638.64844,40945.75,40385.07813,7555
23-02-2015,40949,41158,40420,40550.75,39995.48438,5923
24-02-2015,40640,41180,40488.89844,40874.69922,40314.99609,6536
25-02-2015,40800,41130.10156,40710.64844,40912.30078,40352.08984,7821
26-02-2015,40950,40998,39551.19922,39833.80078,39288.35547,18102
27-02-2015,40048,41450,40000,41200.75,40636.58984,13165
28-02-2015,null,null,null,null,null,null
02-03-2015,41305,42474.89844,40787.05078,42286.19922,41707.16797,17509
03-03-2015,42300,42365.85156,41750.60156,41975.19922,41400.4375,10024
04-03-2015,41474.89844,42149,41160,41323.89844,40758.05469,9595
05-03-2015,41448,41940,41204.35156,41634.19922,41064.10156,7062
09-03-2015,41500,41500,40912.35156,41065.35156,40503.04688,4418
10-03-2015,41423.94922,41547.69922,41149.05078,41262.25,40697.23828,7050
11-03-2015,41350,41924,41201.80078,41451.75,40884.15234,6071
12-03-2015,41550,41850,41429,41651.25,41080.91797,6049
13-03-2015,41784,41840,40100,40241.44922,39690.42578,10038
16-03-2015,40300,40499.35156,39698.10156,40160.94922,39611.02734,10671
17-03-2015,40299,40700,40003,40459.69922,39905.68359,5397
18-03-2015,40695,40763.94922,40313,40555.10156,39999.77734,4375
19-03-2015,41178.60156,41178.60156,40150,40298.30078,39746.48438,6393
20-03-2015,40400,40594.75,39697.05078,39891.05078,39344.81641,5935
23-03-2015,40000,40196.14844,38065.05078,38471.89844,37945.10156,10310
24-03-2015,38510,38999,37586.89844,37714,37197.58594,9230
25-03-2015,38010,38010,37350,37610.94922,37095.94531,12640
26-03-2015,37400,37549,37003.30078,37150.5,36641.79297,10750
27-03-2015,38000,38000,36908.30078,37661.89844,37146.19922,7681
30-03-2015,37965,39134.89844,37850,38829.60156,38297.90625,8712
31-03-2015,38999,39450,38551.5,38750.64844,38220.03516,9714
01-04-2015,38850,39660.39844,38405.30078,39557,39015.34766,7711
06-04-2015,39986,40080,39516.10156,39891.35156,39345.11328,4780
07-04-2015,39850,40753.69922,39547.30078,40612.19922,40056.08984,9166
08-04-2015,40924,41093,40550,40865.14844,40305.58984,7299
09-04-2015,40940,41109.89844,40500.05078,40831.25,40272.15234,6553
10-04-2015,40900,41450,40450.14844,41326.89844,40761,8441
13-04-2015,41499,41990,41300,41856.10156,41282.95313,8456
15-04-2015,41950,41979.94922,41405.05078,41561.05078,40991.95703,4894
16-04-2015,41501,41740,41009.64844,41559.55078,40990.47266,5894
17-04-2015,41684.25,41884.60156,40700.05078,41014.44922,40452.84375,6622
20-04-2015,41390,41390,39753.05078,39911.55078,39365.04297,8571
21-04-2015,40000,40332.94922,38925.10156,39068.39844,38533.43359,10453
22-04-2015,39389,39499,38201.5,38739.89844,38209.4375,13941
23-04-2015,38980,40609,38950.5,40014.25,39466.32422,49516
24-04-2015,40255,40388,38701.05078,38944.55078,38411.28125,20820
27-04-2015,38900,39199.89844,37000,37148.25,36639.57422,13346
28-04-2015,37185.55078,38049.94922,36675.05078,37315.14844,36804.18359,18750
29-04-2015,37350,37625,36880,37025.60156,36518.60938,9515
30-04-2015,36924,37089,36402.14844,36664.14844,36162.11328,16100
04-05-2015,37000,37950,36801,37813.30078,37295.53516,11178
05-05-2015,37813,38098.89844,37640.44922,37881.80078,37363.08203,4729
06-05-2015,37690,37850,36160.89844,36345.69922,35848.01953,10909
07-05-2015,36299.85156,36300.05078,34702,35003.10156,34523.8125,18142
08-05-2015,35288,36150,35286.94922,35902.44922,35410.83594,7340
11-05-2015,36102,36873.44922,36011.14844,36715.5,36212.75391,8453
12-05-2015,36705,36848.94922,35205.55078,35402.64844,34917.86719,7855
13-05-2015,35550,36330,35261,36140.55078,35645.67578,11067
14-05-2015,36589,36589,35400,36452.25,35953.10547,8303
15-05-2015,36687,36800,36300,36513.55078,36013.55859,5527
18-05-2015,36450,37350,36450,37187.25,36678.03906,10926
19-05-2015,37100,37277.55078,36001.10156,36219.69922,35723.73828,11900
20-05-2015,36351,36534.94922,35656,35922,35430.125,10331
21-05-2015,36090,36270,35645,35762.85156,35273.14844,6130
22-05-2015,35991,36001,35580.05078,35675.5,35186.98828,5129
25-05-2015,35675,36100,35500,35572.25,35085.15234,6353
26-05-2015,35800,35980,35501,35559.10156,35072.1875,4581
27-05-2015,35590,35946.94922,35118.35156,35740.94922,35251.55078,7335
28-05-2015,35750,36000,35280,35381.69922,34897.21094,6443
29-05-2015,35310,36002,35310,35874.30078,35383.07422,7513
01-06-2015,36200,36380,35860.5,36029.30078,35535.94141,5403
02-06-2015,36150,36199,34343,34613.30078,34139.34766,9303
03-06-2015,34799,34989,33879.94922,34748.89844,34273.08594,8633
04-06-2015,34899,34999.89844,34000,34706.75,34231.51953,7349
05-06-2015,34500,34785.94922,34200,34353.39844,33882.99219,3942
08-06-2015,34353.39844,34399,33761,33832.35156,33369.06641,4927
09-06-2015,33715,34059,32502,32765.30078,32316.64844,10185
10-06-2015,33000,33475.14844,32900,33285.14844,32829.38672,9217
11-06-2015,33535,33750,31680,31856.40039,31420.18945,14726
12-06-2015,31995,32149.90039,31360,31878.05078,31441.54492,8506
15-06-2015,31910.09961,32490.30078,31502.05078,32219.15039,31777.97461,7449
16-06-2015,32200,32490,31901,32401.25,31957.58203,5565
17-06-2015,32446.55078,33534.94922,32446.55078,33032.55078,32580.24023,14035
18-06-2015,33150,33350,32810,33006.35156,32554.39453,4861
19-06-2015,33000.05078,33673.39844,33000.05078,33225.35156,32770.39063,5975
22-06-2015,33300,33950,32900,33811.5,33348.52344,9398
23-06-2015,33850,34440,33814,34227.44922,33758.76172,12198
24-06-2015,34227,34549,33565.14844,33807.5,33344.58203,5743
25-06-2015,33600.5,34030,33500,33760.35156,33298.0625,9508
26-06-2015,33780,33970,33500,33742.64844,33280.61328,6292
29-06-2015,33300,33500,32600.94922,33229.44922,32774.42188,7182
30-06-2015,33000,34400.05078,32920.25,34230.85156,33762.12891,8837
01-07-2015,34199,35170,34031.14844,34756.35156,34280.42578,13239
02-07-2015,34850,35235,34693.85156,34807.89844,34331.27734,9762
03-07-2015,35000,35198,34660.05078,34860.80078,34383.44922,5847
06-07-2015,34000,34939.94922,33787.44922,34837.60156,34360.55859,6105
07-07-2015,35000,35500.64844,34837,35102.19922,34621.53516,10000
08-07-2015,35100,35350,34699.94922,34928.05078,34449.78516,7929
09-07-2015,34999,35500,34999,35166.30078,34684.76172,6615
10-07-2015,35299,35600,35080.94922,35199.85156,34717.85938,4546
13-07-2015,35400,35790,34851.30078,35714.5,35225.47266,10799
14-07-2015,35948.85156,35948.85156,35350,35486.10156,35000.17969,5496
15-07-2015,35600,35888,35520,35646.80078,35158.69141,6461
16-07-2015,35900,36268,35600,36101.30078,35606.95703,7772
17-07-2015,36199,36399,36110,36217.69922,35721.76953,8249
20-07-2015,36370,36750,36206.10156,36598.5,36097.35547,6498
21-07-2015,36580,36845,36011.25,36154.85156,35659.77734,8268
22-07-2015,36299.85156,36546.94922,36200,36358.44922,35860.59375,6335
23-07-2015,36524.94922,38299.94922,36524.94922,38094.25,37572.625,19862
24-07-2015,38155.30078,39199.94922,38155.30078,38531.55078,38003.94141,22726
27-07-2015,38700,40100,38001,38986.10156,38452.26563,66489
28-07-2015,39387,39570.89844,38911.05078,39286.10156,38748.15625,14637
29-07-2015,39445,39800,39301,39504.85156,38963.90234,10506
30-07-2015,39777,39809.94922,39256,39402.69922,38863.15234,7533
31-07-2015,39550,41179.94922,39240,40839.25,40280.04688,16848
03-08-2015,41399.94922,42750,40910,42554.69922,41972,29745
04-08-2015,42699,46079.94922,42500,45699.89844,45074.13281,51033
05-08-2015,45699.89844,46399,44952,45384.64844,44763.19922,31505
06-08-2015,45384,45444,44590,44764.75,44154.71094,13216
07-08-2015,44801,45499,44621.05078,44922.39844,44310.20703,18023
10-08-2015,44901,45325.60156,44250,44510.75,43904.16797,9673
11-08-2015,44420,44600,41250,42540.94922,41961.21094,23911
12-08-2015,42000,42290,41301,41518.94922,40953.14844,17464
13-08-2015,41690,42640.39844,41591.94922,41854.25,41283.85938,13040
14-08-2015,42088,42920,42030,42567.64844,41987.53906,13375
17-08-2015,42600,43189.05078,42200,42597.44922,42016.94531,9371
18-08-2015,42942.89844,44398,42671.10156,44138.10156,43536.58984,13425
19-08-2015,44266,44500,43651.10156,44053.80078,43453.44531,13203
20-08-2015,44074,44671.55078,43210,43446.25,42854.17969,12185
21-08-2015,43200,43603.05078,41800,43388.60156,42797.3125,13184
24-08-2015,42700,42700,38000.19922,38788.94922,38260.33984,24954
25-08-2015,39880,40250,36679.05078,39882.80078,39339.28906,30120
26-08-2015,39900,40549.69922,38822.60156,40069.75,39523.6875,24497
27-08-2015,40500,41500,40500,40907.85156,40350.36328,17189
28-08-2015,41550,41749.89844,40699,41007.60156,40448.75781,16890
31-08-2015,41007.60156,41449,39888,40392.19922,39841.74609,7629
01-09-2015,40199,40237.75,39020.19922,39684.5,39143.6875,18614
02-09-2015,39858,40544.30078,39656.05078,40263.35156,39714.66016,12230
03-09-2015,40325,40769.94922,40150,40258.75,39710.11719,9436
04-09-2015,40050,40051,38450,38678.10156,38151,17021
07-09-2015,38680,38927.60156,37768,38005.19922,37487.26563,7879
08-09-2015,38000,39547.5,37689.30078,39328.60156,38792.64844,11752
09-09-2015,39560,40178.35156,39220,39526.64844,38987.98828,7510
10-09-2015,38731,40800,38501.05078,40614,40060.52734,16595
11-09-2015,40800,41546.64844,40001.05078,40536.19922,39983.77344,9765
14-09-2015,40540.44922,41000,40152.39844,40815.60156,40259.375,6425
15-09-2015,40650,41199,39849.89844,40240,39691.62109,10425
16-09-2015,40261,40520,39500,39873.44922,39330.06641,12667
18-09-2015,40187,40500,40017.60156,40166.5,39619.11719,9294
21-09-2015,40299,41580,39810,41418.75,40854.3125,16371
22-09-2015,41420,41799,40866,41442.55078,40877.78125,21202
23-09-2015,40759,41228.39844,40520.10156,40935.44922,40377.58594,6388
24-09-2015,40999.89844,41544,40872.80078,41262.19922,40699.87891,7713
28-09-2015,41600,41990,41009.44922,41242.94922,40680.90234,6615
29-09-2015,40700,42068,40700,41574.05078,41007.47656,7602
30-09-2015,41998,42185,41651,41935.94922,41364.45313,6592
01-10-2015,42000,42225,41400.14844,41629.85156,41062.53516,5417
05-10-2015,41724.89844,43562,41618,42877.75,42293.41016,14409
06-10-2015,43100.05078,43500,42455.60156,42549.64844,41969.79688,10762
07-10-2015,42550,42969.94922,42400,42587.80078,42007.42188,5104
08-10-2015,42650,42830,41580.05078,41895.89844,41324.94922,9062
09-10-2015,41930.05078,42590,41220,41373.80078,40809.97266,9340
12-10-2015,41410,41575,40797.89844,41104.64844,40544.48828,9874
13-10-2015,41397.60156,41464,40949.94922,41180.5,40619.30078,5714
14-10-2015,41279.94922,41480,41050,41254.75,40692.53516,4728
15-10-2015,41300,42147,41300,41848.89844,41278.57813,5489
16-10-2015,41951,42330,41720.19922,41899,41328.01563,5778
19-10-2015,42060,42060,41666.10156,41914.80078,41343.58984,4304
20-10-2015,42070,42587.94922,41900,42172.89844,41598.17969,5936
21-10-2015,42026.60156,42379,42026.60156,42225.85156,41650.40234,4672
23-10-2015,42302,42898,42302,42631.10156,42050.12891,5706
26-10-2015,42700,42887.69922,42063,42237.19922,41661.60156,6702
27-10-2015,42070,42240.05078,41500,41578.39844,41011.76953,8802
28-10-2015,41300,41990,41105.10156,41248.05078,40685.92969,5291
29-10-2015,41370,42244.94922,40501,40659.85156,40105.75,54271
30-10-2015,40675,41047.5,39510,39751.39844,39209.67969,13081
02-11-2015,39888,39888,39111,39358.80078,38822.42188,7442
03-11-2015,39744,40200,39510,39731.60156,39190.14063,5738
04-11-2015,40050,40050,38900.5,39019.85156,38488.09766,8203
05-11-2015,39174,39174,38340,38556.39844,38030.94922,6625
06-11-2015,38355,38888,38200,38512.35156,37987.51563,13957
09-11-2015,38000,39339.94922,37734.69922,38966.69922,38435.66797,5265
10-11-2015,39000,39197.94922,38020,38102.85156,37586.48438,4756
13-11-2015,38000,38500,37777.10156,38377.94922,37857.85547,5892
16-11-2015,38416.5,38599.94922,37800,38017.75,37502.54688,6267
17-11-2015,38240,39949,38134.44922,39530.05078,38994.33984,11203
18-11-2015,39539,39881.44922,38800.05078,38932.10156,38404.49609,7357
19-11-2015,39147,39599,39100,39333.05078,38800.01953,4342
20-11-2015,39349.85156,39549,39000,39381.89844,38848.19141,3635
23-11-2015,39101,39690,39073.39844,39174.39844,38643.50781,2475
24-11-2015,39100,39459.75,38852,38953.60156,38425.70703,3021
26-11-2015,39200,39299.89844,38491.25,38664.69922,38140.72266,26495
27-11-2015,38860.5,39740,38860.5,39430.75,38896.39453,7565
30-11-2015,39333,39642.75,38810,38850,38323.51172,5873
01-12-2015,39090,39479.44922,38600,39237.39844,38705.65625,4465
02-12-2015,39338,39800.05078,39113.05078,39281.80078,38749.45703,3409
03-12-2015,39100,39319.64844,39000,39151.30078,38620.71875,2946
04-12-2015,39149,39775,38919.14844,39630.80078,39093.72656,6412
07-12-2015,39602.5,39725,39105,39171.14844,38640.29297,3059
08-12-2015,39052.14844,39687,39052.14844,39215.05078,38683.61328,2503
09-12-2015,39205,39342.35156,38832,39045.60156,38516.45313,4418
10-12-2015,39045,39575,39014,39443,38908.48047,2852
11-12-2015,39302,39985,39154.5,39414.39844,38880.26172,5430
14-12-2015,39100,39400,38178.05078,38602.64844,38079.51172,6606
15-12-2015,38941.94922,38999.89844,38600,38790.60156,38264.91406,2466
16-12-2015,38880,39226.10156,38613.39844,38732.60156,38207.70703,3405
17-12-2015,38840,39299,38702.25,39143.94922,38613.47266,3322
18-12-2015,39140,39399.89844,38960.30078,39162.94922,38632.21094,4519
21-12-2015,38987,39328.44922,38987,39213,38681.59766,1704
22-12-2015,39213,39705.39844,39101,39175.30078,38644.39063,3321
23-12-2015,39200,39599.89844,39200,39287.85156,38755.42578,1729
24-12-2015,39107,39650,39107,39539.60156,39003.76953,2232
28-12-2015,39585,39986,39585,39659.75,39122.29297,3026
29-12-2015,39700,39961.25,39656.05078,39784.89844,39245.74219,2639
30-12-2015,39799.94922,39932,39681.25,39792.35156,39253.09375,2992
31-12-2015,39941,40058.75,39403.05078,39877.5,39337.08594,4678
01-01-2016,40092.35156,41424.64844,39877.10156,40552.14844,40002.59375,6316
04-01-2016,40400,40748,40248.64844,40505.85156,39956.92969,2921
05-01-2016,40600,40688,40321.80078,40593.25,40043.14453,1951
06-01-2016,40643,41200.05078,40297.60156,40419.19922,39871.4375,4594
07-01-2016,40249,40249,39001,39066.25,38536.83203,4983
08-01-2016,39155,39470.85156,38510.05078,38638.55078,38114.9375,4941
11-01-2016,38580,39154.5,38066,38978.64844,38450.41797,2933
12-01-2016,39041,39233.55078,38700,38875.94922,38349.10547,2333
13-01-2016,39007,39181.75,37850.5,38443.75,37922.75,4089
14-01-2016,38349,38531.05078,37890.19922,38179.10156,37661.70313,1903
15-01-2016,38300,38480,37500,37688.05078,37177.30859,2835
18-01-2016,37311,37950,36000,36193.19922,35702.71484,4059
19-01-2016,36225,36800,35540,36362,35869.23047,3452
20-01-2016,36180,36180,34620,35040.25,34565.39063,7301
21-01-2016,35670,35679.94922,34500.05078,34909.10156,34436.02344,4251
22-01-2016,35150.64844,36450,35150.64844,36236.30078,35745.23047,4704
25-01-2016,36600,38198.94922,35516.35156,36125.05078,35635.48828,28052
27-01-2016,36270,36300,35650,35761.05078,35276.42578,6205
28-01-2016,36080,36080,35402,35732.94922,35248.70703,10884
29-01-2016,35700,35990.5,35300,35626.25,35143.44141,7688
01-02-2016,35700,36100,34015.30078,34313.05078,33848.05078,7872
02-02-2016,34100,35095,34000.10156,34618.75,34149.60938,7620
03-02-2016,34300,34479.39844,34002,34201.25,33737.76172,5986
04-02-2016,34540,34798.89844,33475.05078,33725.39844,33268.35156,6707
05-02-2016,33750.25,34350,33456.10156,34180.35156,33717.14063,4040
08-02-2016,34180.35156,34750,33785.05078,34140.14844,33677.49609,4057
09-02-2016,33900,34100,33600,33656.10156,33199.99219,2474
10-02-2016,34000,34500.69922,33200,33825.35156,33366.94141,12515
11-02-2016,33501.10156,34100,31802.05078,32304.90039,31867.10547,9773
12-02-2016,33199.94922,33199.94922,31183.19922,31811.84961,31380.74023,7938
15-02-2016,32299,33499.39844,32299,33317.64844,32866.125,5158
16-02-2016,33843,33843.05078,33066,33227.55078,32777.25,5308
17-02-2016,33499,33597.44922,32601,33342.30078,32890.46094,5692
18-02-2016,33600,33788.69922,33120.19922,33435.05078,32981.94141,3963
19-02-2016,33100,33810,33010,33602,33146.63672,2935
22-02-2016,33600,34087.44922,33425.39844,33729.89844,33272.78516,2621
23-02-2016,33729,34070,33464.60156,33589,33133.80859,3566
24-02-2016,33400.05078,33790,32515.05078,32764.40039,32320.38086,5353
25-02-2016,33074.85156,33074.85156,31834.30078,31977.69922,31544.3457,4969
26-02-2016,32444,32574.5,32100,32371.5,31932.80273,2198
29-02-2016,32597,32787.44922,31800,32547.05078,32105.97656,5158
01-03-2016,33200,34171.19922,32214,33854.89844,33396.10938,4387
02-03-2016,34200,35199.89844,33899.94922,34063.85156,33602.23047,8744
03-03-2016,34600,34600,33912,34066.05078,33604.39453,4991
04-03-2016,34290,34420,33624,34226.69922,33762.85938,3728
08-03-2016,34500,34575,34000,34455.85156,33988.91016,4297
09-03-2016,34640,34640,34090.94922,34405.39844,33939.14453,3377
10-03-2016,34600.05078,34600.10156,34210,34415.64844,33949.26563,3388
11-03-2016,34567,34798.94922,33949.94922,34499.80078,34032.26953,4655
14-03-2016,34600,34760,34334.19922,34601.75,34132.83594,2592
15-03-2016,34600,34607.60156,33910,34356.44922,33890.84375,6398
16-03-2016,34300,34360,33351.10156,33454.35156,33000.99219,7147
17-03-2016,33990,34100.05078,33500,33936.75,33476.84766,4815
18-03-2016,33900,34799,33900,34716.89844,34246.42188,7987
21-03-2016,34799,35030.05078,34501.25,34747.35156,34276.46094,4300
22-03-2016,34654,35298.94922,34450,34810.10156,34338.35156,6170
23-03-2016,34810,35543.94922,34600,35340.44922,34861.52344,8465
28-03-2016,35350.19922,36425,35230.10156,36159.80078,35669.76563,8607
29-03-2016,36149.85156,37110.05078,35750,36915.5,36415.22656,8080
30-03-2016,36990,38200.10156,36720.05078,37912,37398.22266,9671
31-03-2016,38044,39000,37859.94922,38296.75,37777.76563,14028
01-04-2016,38249.94922,38249.94922,37110.10156,37255.05078,36750.17578,5483
04-04-2016,37700,37700,36730,36844.64844,36345.33203,4163
05-04-2016,36800,37209.14844,35502,35742.14844,35257.77734,7376
06-04-2016,35799.89844,36600,35799.89844,36174.64844,35684.42188,5803
07-04-2016,36300,36532,35600,35791.05078,35306.01563,3568
08-04-2016,35707.44922,36089.89844,35313.80078,35468.25,34987.58594,5444
11-04-2016,35500.10156,35990,35136.89844,35800.69922,35315.53516,4798
12-04-2016,35870,36649.94922,35870,36269.75,35778.23047,9784
13-04-2016,36974,37000,36301,36595.80078,36099.85156,11221
18-04-2016,36300,36928,36141,36740,36242.11328,4193
20-04-2016,36850,37198,36700,36816.25,36317.31641,4642
21-04-2016,36940,37018.94922,35800,36012.80078,35524.75781,5223
22-04-2016,36000,36099,35414.05078,35541.94922,35060.29297,5823
25-04-2016,35500,35809.19922,35150,35404.89844,34925.09375,6137
26-04-2016,35500,35944,35400,35721.05078,35236.96484,3045
27-04-2016,35721,35846.94922,34630,34786.25,34314.83984,8962
28-04-2016,34990,35135,34000.05078,34113.10156,33650.80859,11105
29-04-2016,34350,34350,33555.44922,33787.75,33329.86328,10273
02-05-2016,33755,34750,33750,34187,33723.69922,8833
03-05-2016,34500,34944.35156,33201,33434.89844,32981.79297,31798
04-05-2016,33450,34095.60156,33300,33715.05078,33258.15234,9253
05-05-2016,33929.89844,33972.14844,33650,33835.89844,33377.35547,3695
06-05-2016,33880,33880,33400,33742.05078,33284.78906,3867
09-05-2016,33701.19922,33989.94922,33600.10156,33687.10156,33230.57813,5052
10-05-2016,33787,33844,33215,33333.39844,32881.67188,7771
11-05-2016,33290,33296.55078,32669,32848.14844,32402.99609,8083
12-05-2016,32805,33390,32600.05078,33297.39844,32846.15625,9344
13-05-2016,33297,33500,32850,32907.05078,32461.10156,3899
16-05-2016,33000,33156.10156,32610,33031,32583.375,5103
17-05-2016,33033.30078,33229.94922,32739.34961,32810.19922,32365.56055,3289
18-05-2016,32820,33100,32655,32874.39844,32428.88672,5231
19-05-2016,32800,32930.69922,32400,32579.19922,32137.6875,4674
20-05-2016,32579.19922,32699,31928,32005.80078,31572.05664,5332
23-05-2016,32205,32354.94922,31720,31783.80078,31353.07617,5300
24-05-2016,31790,31850,31002,31164.44922,30742.11523,10561
25-05-2016,31400,32070,31200,31965.40039,31532.20898,6196
26-05-2016,32000,32888,31913.55078,32553.05078,32111.89453,8835
27-05-2016,32700,33725,32652.05078,33542.19922,33087.64063,7921
30-05-2016,33719,33840,33222.10156,33447.89844,32994.62109,2884
31-05-2016,33575.85156,33999.89844,33301.10156,33774.44922,33316.75,5849
01-06-2016,33700,33879,33200,33341.94922,32890.11328,2861
02-06-2016,33305,33593,33101,33425.60156,32972.62109,3930
03-06-2016,33679.89844,33679.89844,33290,33427.64844,32974.63672,3984
06-06-2016,33500,33551.5,33150,33262.39844,32811.63672,1426
07-06-2016,33400,33456.69922,32790,33013.5,32566.10742,3400
08-06-2016,33319.89844,33319.89844,32523,32612.25,32170.29688,5160
09-06-2016,32700,32799.94922,32500,32546.44922,32105.38477,2255
10-06-2016,32550,32640,32085,32197.05078,31760.7207,4481
13-06-2016,32000,32192.94922,31901.65039,31982.65039,31549.23047,3867
14-06-2016,32000,32300,31890,31923.19922,31490.58398,3641
15-06-2016,31985,32200,31550.55078,31663.65039,31234.54297,5612
16-06-2016,31750,31825,31517,31595.19922,31167.02539,5178
17-06-2016,31750,31848,31251.05078,31332.25,30907.63672,5243
20-06-2016,31330,32350,31021,32246.94922,31809.93945,9127
21-06-2016,32378,32424,31702,31844.90039,31413.33789,3800
22-06-2016,31874.75,32150.94922,31500,31718.75,31288.90039,4146
23-06-2016,31740,31844.90039,31500,31676.90039,31247.61719,4284
24-06-2016,31499,31500,30101,31317.25,30892.8418,5841
27-06-2016,31340,31977.94922,31144.19922,31870.94922,31439.03711,2856
28-06-2016,32200,33150,31900,32941.89844,32495.48242,8766
29-06-2016,33298,33673.55078,32900,33519.19922,33064.95703,15103
30-06-2016,33740,33740,32850.94922,33077.64844,32629.38086,15793
01-07-2016,33077.64844,33900,33050,33656.64844,33200.53516,7303
04-07-2016,33699,35229,33699,35146.60156,34670.30078,15055
05-07-2016,35000.10156,35199.89844,34501,34746.19922,34275.32422,10171
07-07-2016,34944.89844,35400,34826.39844,35231.25,34753.79688,7606
08-07-2016,35231,35470,35000,35391.10156,34911.47266,6312
11-07-2016,35502.69922,35840.05078,35190.89844,35292.75,34814.46094,4305
12-07-2016,35350,35680,35174,35238.25,34760.70313,5404
13-07-2016,35370,35499.94922,34300,34490.05078,34022.64844,7764
14-07-2016,34510,34990,34092.5,34567.30078,34098.84375,5128
15-07-2016,34650,34828,34140,34221.85156,33758.07422,3995
18-07-2016,34350,34700,34154.25,34599.14844,34130.26953,8115
19-07-2016,34599,34940,34352.05078,34829.5,34357.48828,3656
20-07-2016,35000,35374.80078,34810.05078,35317.55078,34838.93359,3785
21-07-2016,35317.55078,35425,34111,34389.30078,33923.26172,5538
22-07-2016,34689.80078,34689.80078,34052.05078,34153.60156,33690.75391,5259
25-07-2016,34425,35084.10156,34220.05078,34668.05078,34198.23047,6166
26-07-2016,34898.89844,34923.89844,33628,33862.5,33403.60938,4821
27-07-2016,33990,34400,33738.94922,34026.10156,33564.98047,4308
28-07-2016,34250,34422.25,33900,34053.89844,33592.40234,3769
29-07-2016,34088.10156,34088.10156,33700,33844.14844,33385.49219,4274
01-08-2016,33960,34449,33650,33799.14844,33341.12109,9334
02-08-2016,33751,34189.25,33750.94922,33922.44922,33462.73047,9366
03-08-2016,34001,34935,33760,34605.85156,34231.73438,10148
04-08-2016,34935,35560,34550.05078,35315.39844,34933.60938,8309
05-08-2016,35325.5,37490,35325.5,37068.19922,36667.45703,28926
08-08-2016,37340,37540,36921.44922,37092.44922,36691.44922,8740
09-08-2016,37092.44922,37250,36001,36902.44922,36503.51172,8284
